item,itemLabel,startDate,endDate
Q3781648,Julius Sundblom,1922-06-09,1945-08-23
,Johannes Holmberg,1945,1945
Q4566048,Hugo Johansson,1946,1954
Q1960347,Thorvald Eriksson,1955,1971
,Folke Woivalin,1972,1978
,Nils Dahlman,1978,1979
,Olof Jansson,1979,1983
Q7639906,Sune Carlsson,1983,1987
,Olof Jansson,1987,1994
Q2356536,Roger Jansson,1994,1995
,Ragnar Erlandsson,1995,1999
Q4532458,Sune Eriksson,1999,2000
,Ragnar Erlandsson,2000,2001
Q451038,Viveca Eriksson,2002,2004
,Barbro Sundback,2005,2007
,Gunnar Jansson,2007-11-01,2007-11-28
Q713308,Roger Nordlund,2007-12-03,2011-11-28
Q2160390,Britt Lundberg,2011-11-28,2015
Q2378990,Johan Ehn,2015,2017
Q2269671,Gun-Mari Lindholm,2017,2019
Q713308,Roger Nordlund,2019-11-04,2020-11-02
,Bert Häggblom,2020-11-02,
